image_name,folder,class,center_X,center_y,width,height,class_name,filename,im_size,bbox_area_rel,bbox_area_abs,bbox_coords
ckie93chi0070246adyywy8sh,train,24,0.6984585741811176,0.4287383177570093,0.05394990366088632,0.43224299065420557,V,ckie93chi0070246adyywy8sh.jpeg,"(1038, 428)",0.023319467703887774,10359.999999999998,"(697.0, 91.0, 753.0, 276.0)"
ckie93chi0070246adyywy8sh,train,10,0.7702312138728323,0.3925233644859813,0.04913294797687861,0.40654205607476634,A,ckie93chi0070246adyywy8sh.jpeg,"(1038, 428)",0.01997460969153476,8873.999999999998,"(774.0, 81.0, 824.9999999999999, 254.99999999999997)"
ckie953aj0071246a402u48ju,train,7,0.13025210084033612,0.5462962962962963,0.14285714285714285,0.6296296296296295,7,ckie953aj0071246a402u48ju.jpeg,"(119, 108)",0.08994708994708993,1155.9999999999998,"(6.999999999999998, 25.000000000000004, 23.999999999999996, 93.0)"
ckie953aj0071246a402u48ju,train,7,0.3445378151260504,0.5,0.10084033613445378,0.6481481481481481,7,ckie953aj0071246a402u48ju.jpeg,"(119, 108)",0.06535947712418301,840.0,"(35.0, 19.0, 47.0, 89.0)"
ckie953aj0071246a402u48ju,train,16,0.7815126050420168,0.4074074074074074,0.13445378151260504,0.5185185185185185,J,ckie953aj0071246a402u48ju.jpeg,"(119, 108)",0.06971677559912853,896.0,"(85.0, 16.0, 101.0, 72.0)"
ckie953aj0071246a402u48ju,train,22,0.5630252100840336,0.44907407407407407,0.11764705882352941,0.5092592592592592,T,ckie953aj0071246a402u48ju.jpeg,"(119, 108)",0.05991285403050108,769.9999999999999,"(60.0, 21.000000000000004, 74.0, 76.0)"
ckie953aj0071246a402u48ju,train,20,0.680672268907563,0.4444444444444444,0.10084033613445378,0.48148148148148145,R,ckie953aj0071246a402u48ju.jpeg,"(119, 108)",0.04855275443510738,624.0,"(75.0, 22.0, 87.00000000000001, 74.0)"
ckie97j4j0072246aktrk3p90,train,1,0.14788732394366197,0.5869565217391304,0.09859154929577466,0.6521739130434783,1,ckie97j4j0072246aktrk3p90.jpeg,"(71, 46)",0.06429883649724434,210.00000000000003,"(6.999999999999999, 11.999999999999996, 14.000000000000002, 42.0)"
ckie97j4j0072246aktrk3p90,train,9,0.2323943661971831,0.5652173913043478,0.09859154929577466,0.6521739130434783,9,ckie97j4j0072246aktrk3p90.jpeg,"(71, 46)",0.06429883649724434,210.00000000000003,"(12.999999999999998, 10.999999999999998, 20.0, 41.0)"
ckie97j4j0072246aktrk3p90,train,9,0.33098591549295775,0.532608695652174,0.09859154929577466,0.6304347826086957,9,ckie97j4j0072246aktrk3p90.jpeg,"(71, 46)",0.0621555419473362,203.00000000000003,"(20.0, 10.000000000000002, 27.0, 39.0)"
ckie97j4j0072246aktrk3p90,train,3,0.4366197183098592,0.5543478260869565,0.11267605633802817,0.6739130434782609,3,ckie97j4j0072246aktrk3p90.jpeg,"(71, 46)",0.07593386405388855,248.0,"(27.000000000000004, 10.000000000000002, 35.0, 41.0)"
ckie97j4j0072246aktrk3p90,train,13,0.5704225352112676,0.4782608695652174,0.09859154929577466,0.5217391304347826,E,ckie97j4j0072246aktrk3p90.jpeg,"(71, 46)",0.05143906919779547,168.00000000000003,"(37.0, 10.000000000000002, 44.00000000000001, 34.0)"
ckie97j4j0072246aktrk3p90,train,11,0.6619718309859155,0.5217391304347826,0.08450704225352113,0.5652173913043478,B,ckie97j4j0072246aktrk3p90.jpeg,"(71, 46)",0.047764849969381504,155.99999999999997,"(44.00000000000001, 11.0, 50.0, 37.0)"
ckie97j4j0072246aktrk3p90,train,12,0.7605633802816901,0.4782608695652174,0.08450704225352113,0.5652173913043478,D,ckie97j4j0072246aktrk3p90.jpeg,"(71, 46)",0.047764849969381504,155.99999999999997,"(50.99999999999999, 9.000000000000002, 57.0, 35.0)"
ckie98uxy0073246acjospqho,train,3,0.16,0.5172413793103449,0.05714285714285714,0.6896551724137931,3,ckie98uxy0073246acjospqho.jpeg,"(175, 58)",0.03940886699507389,400.0,"(23.0, 10.0, 33.0, 50.0)"
ckie98uxy0073246acjospqho,train,5,0.24571428571428572,0.5344827586206896,0.05714285714285714,0.6206896551724138,5,ckie98uxy0073246acjospqho.jpeg,"(175, 58)",0.035467980295566505,360.0,"(38.0, 12.999999999999996, 48.0, 49.0)"
ckie98uxy0073246acjospqho,train,0,0.33714285714285713,0.5603448275862069,0.05714285714285714,0.5689655172413793,0,ckie98uxy0073246acjospqho.jpeg,"(175, 58)",0.03251231527093596,330.0,"(54.0, 15.999999999999996, 64.0, 49.0)"
ckie98uxy0073246acjospqho,train,12,0.7028571428571428,0.48275862068965514,0.05714285714285714,0.5862068965517241,D,ckie98uxy0073246acjospqho.jpeg,"(175, 58)",0.033497536945812804,340.0,"(118.0, 11.0, 128.0, 44.99999999999999)"
ckie98uxy0073246acjospqho,train,12,0.7885714285714286,0.47413793103448276,0.05714285714285714,0.5689655172413793,D,ckie98uxy0073246acjospqho.jpeg,"(175, 58)",0.03251231527093596,330.0,"(133.0, 11.0, 143.0, 44.0)"
ckie98uxy0073246acjospqho,train,11,0.8714285714285714,0.48275862068965514,0.06285714285714286,0.5517241379310345,B,ckie98uxy0073246acjospqho.jpeg,"(175, 58)",0.03467980295566503,352.0,"(147.0, 11.999999999999998, 158.0, 44.0)"
ckie9bn5v0075246an1yvofgp,train,6,0.13813229571984437,0.6300904977375567,0.10505836575875487,0.5452488687782806,6,ckie9bn5v0075246an1yvofgp.jpeg,"(514, 442)",0.05728295508565594,13014.000000000002,"(44.0, 158.00000000000003, 98.00000000000001, 399.00000000000006)"
ckie9bn5v0075246an1yvofgp,train,5,0.23929961089494164,0.6063348416289593,0.10116731517509728,0.49321266968325794,5,ckie9bn5v0075246an1yvofgp.jpeg,"(514, 442)",0.0498970016021973,11336.0,"(97.0, 159.00000000000003, 149.0, 377.00000000000006)"
ckie9bn5v0075246an1yvofgp,train,0,0.3336575875486381,0.5972850678733033,0.09922178988326849,0.4479638009049774,0,ckie9bn5v0075246an1yvofgp.jpeg,"(514, 442)",0.04444777012870399,10098.000000000002,"(146.0, 165.00000000000006, 196.99999999999997, 363.00000000000006)"
ckie9bn5v0075246an1yvofgp,train,7,0.4396887159533074,0.5169683257918553,0.12062256809338522,0.5452488687782806,7,ckie9bn5v0075246an1yvofgp.jpeg,"(514, 442)",0.0657693188020494,14942.000000000002,"(195.0, 108.00000000000001, 257.0, 349.00000000000006)"
ckie9bn5v0075246an1yvofgp,train,13,0.5632295719844358,0.48190045248868785,0.10311284046692606,0.46606334841628966,E,ckie9bn5v0075246an1yvofgp.jpeg,"(514, 442)",0.04805711569273025,10918.000000000002,"(263.0, 110.00000000000001, 316.0, 316.00000000000006)"
ckie9bn5v0075246an1yvofgp,train,14,0.6605058365758755,0.4355203619909503,0.10311284046692606,0.4366515837104073,G,ckie9bn5v0075246an1yvofgp.jpeg,"(514, 442)",0.04502438509076184,10229.000000000002,"(313.0, 96.00000000000001, 366.0, 289.00000000000006)"
ckie9bn5v0075246an1yvofgp,train,11,0.75,0.42533936651583715,0.09533073929961089,0.411764705882353,B,ckie9bn5v0075246an1yvofgp.jpeg,"(514, 442)",0.039253833829251544,8918.000000000002,"(361.0, 97.00000000000001, 410.0, 279.00000000000006)"
ckie9dfxq0076246arsmr3qby,train,5,0.34285714285714286,0.5568181818181819,0.1142857142857143,0.7045454545454546,5,ckie9dfxq0076246arsmr3qby.jpeg,"(105, 88)",0.08051948051948053,744.0000000000001,"(30.0, 18.000000000000004, 42.0, 80.0)"
ckie9dfxq0076246arsmr3qby,train,9,0.4571428571428572,0.5113636363636364,0.13333333333333336,0.6818181818181819,9,ckie9dfxq0076246arsmr3qby.jpeg,"(105, 88)",0.09090909090909094,840.0000000000003,"(41.00000000000001, 14.999999999999996, 55.0, 75.0)"
ckie9f7600077246af03a21zm,train,7,0.1402439024390244,0.5733333333333334,0.13414634146341464,0.6933333333333334,7,ckie9f7600077246af03a21zm.jpeg,"(82, 75)",0.09300813008130082,572.0,"(6.000000000000001, 17.0, 17.0, 69.0)"
ckie9f7600077246af03a21zm,train,8,0.23170731707317074,0.56,0.0975609756097561,0.6666666666666667,8,ckie9f7600077246af03a21zm.jpeg,"(82, 75)",0.06504065040650407,400.00000000000006,"(15.0, 17.0, 23.000000000000004, 67.0)"
ckie9f7600077246af03a21zm,train,4,0.34146341463414637,0.5,0.0975609756097561,0.68,4,ckie9f7600077246af03a21zm.jpeg,"(82, 75)",0.06634146341463415,408.00000000000006,"(24.000000000000004, 11.999999999999998, 32.0, 63.00000000000001)"
ckie9f7600077246af03a21zm,train,1,0.45121951219512196,0.48000000000000004,0.12195121951219512,0.6933333333333334,1,ckie9f7600077246af03a21zm.jpeg,"(82, 75)",0.08455284552845528,520.0,"(32.0, 10.000000000000002, 42.0, 62.0)"
ckie9f7600077246af03a21zm,train,18,0.5548780487804879,0.43333333333333335,0.13414634146341464,0.5733333333333334,L,ckie9f7600077246af03a21zm.jpeg,"(82, 75)",0.07691056910569107,473.0,"(40.00000000000001, 11.0, 51.00000000000001, 54.0)"
ckie9f7600077246af03a21zm,train,16,0.774390243902439,0.4,0.13414634146341464,0.5866666666666667,J,ckie9f7600077246af03a21zm.jpeg,"(82, 75)",0.07869918699186992,484.0,"(58.0, 8.000000000000002, 69.0, 52.0)"
ckie9h3v90078246aewo9cszp,train,7,0.11363636363636365,0.5096153846153847,0.11363636363636365,0.75,7,ckie9h3v90078246aewo9cszp.jpeg,"(88, 52)",0.08522727272727273,390.0,"(5.0, 7.0000000000000036, 15.000000000000002, 46.00000000000001)"
ckie9h3v90078246aewo9cszp,train,1,0.2215909090909091,0.5,0.07954545454545454,0.7692307692307693,1,ckie9h3v90078246aewo9cszp.jpeg,"(88, 52)",0.06118881118881119,280.0,"(16.0, 5.999999999999999, 23.0, 46.0)"
ckie9h3v90078246aewo9cszp,train,4,0.3181818181818182,0.4903846153846154,0.11363636363636365,0.7115384615384616,4,ckie9h3v90078246aewo9cszp.jpeg,"(88, 52)",0.08085664335664337,370.0,"(23.0, 7.000000000000001, 33.0, 44.00000000000001)"
ckie9h3v90078246aewo9cszp,train,7,0.42613636363636365,0.46153846153846156,0.10227272727272728,0.7692307692307693,7,ckie9h3v90078246aewo9cszp.jpeg,"(88, 52)",0.07867132867132869,360.0,"(33.0, 4.0, 42.0, 44.00000000000001)"
ckie9h3v90078246aewo9cszp,train,24,0.5511363636363636,0.4519230769230769,0.10227272727272728,0.6730769230769231,V,ckie9h3v90078246aewo9cszp.jpeg,"(88, 52)",0.06883741258741259,315.0,"(44.0, 5.999999999999999, 53.0, 41.00000000000001)"
ckie9h3v90078246aewo9cszp,train,25,0.6590909090909091,0.46153846153846156,0.11363636363636365,0.6153846153846154,X,ckie9h3v90078246aewo9cszp.jpeg,"(88, 52)",0.06993006993006994,320.0,"(53.0, 8.0, 62.99999999999999, 40.0)"
ckie9h3v90078246aewo9cszp,train,10,0.7670454545454546,0.46153846153846156,0.07954545454545454,0.6538461538461539,A,ckie9h3v90078246aewo9cszp.jpeg,"(88, 52)",0.05201048951048951,238.0,"(64.0, 7.000000000000001, 71.0, 41.00000000000001)"
ckie9le91007a246aea9qjxi6,train,3,0.15254237288135591,0.5800865800865801,0.1121251629726206,0.6406926406926406,3,ckie9le91007a246aea9qjxi6.jpeg,"(767, 462)",0.07183776675302098,25456.0,"(73.99999999999999, 120.00000000000001, 159.99999999999997, 415.99999999999994)"
ckie9le91007a246aea9qjxi6,train,5,0.24641460234680573,0.5844155844155844,0.10951760104302477,0.5627705627705628,5,ckie9le91007a246aea9qjxi6.jpeg,"(767, 462)",0.061633281972265024,21840.0,"(147.0, 139.99999999999997, 231.0, 400.0)"
ckie9le91007a246aea9qjxi6,train,6,0.34615384615384615,0.5367965367965368,0.10821382007822686,0.6017316017316018,6,ckie9le91007a246aea9qjxi6.jpeg,"(767, 462)",0.06511567528516682,23074.0,"(223.99999999999997, 109.0, 307.0, 387.00000000000006)"
ckie9le91007a246aea9qjxi6,train,4,0.4445893089960886,0.5054112554112554,0.10169491525423728,0.6038961038961039,4,ckie9le91007a246aea9qjxi6.jpeg,"(767, 462)",0.06141316310807836,21762.0,"(302.0, 94.0, 379.99999999999994, 373.0)"
ckie9le91007a246aea9qjxi6,train,16,0.590612777053455,0.47294372294372294,0.10951760104302477,0.5562770562770563,J,ckie9le91007a246aea9qjxi6.jpeg,"(767, 462)",0.06092212871873889,21588.0,"(411.0, 90.0, 495.0, 346.99999999999994)"
ckie9le91007a246aea9qjxi6,train,20,0.6857887874837028,0.47835497835497837,0.10691003911342895,0.48917748917748916,R,ckie9le91007a246aea9qjxi6.jpeg,"(767, 462)",0.05229798450137433,18532.0,"(485.0, 108.00000000000001, 567.0, 334.0)"
ckie9le91007a246aea9qjxi6,train,16,0.7855280312907431,0.4253246753246753,0.10821382007822686,0.5,J,ckie9le91007a246aea9qjxi6.jpeg,"(767, 462)",0.05410691003911343,19173.0,"(561.0, 81.0, 643.9999999999999, 312.0)"
ckie9mo7d007b246a15vzrkfq,train,12,0.7864583333333333,0.4779411764705882,0.11458333333333333,0.5147058823529411,D,ckie9mo7d007b246a15vzrkfq.jpeg,"(96, 68)",0.0589767156862745,385.0,"(70.0, 15.0, 80.99999999999999, 49.99999999999999)"
ckie9mo7d007b246a15vzrkfq,train,14,0.59375,0.5,0.125,0.5588235294117647,G,ckie9mo7d007b246a15vzrkfq.jpeg,"(96, 68)",0.06985294117647059,456.0,"(51.0, 15.0, 63.0, 53.0)"
ckie9oj7d007d246ay8hqme94,train,9,0.13297872340425532,0.4836065573770492,0.11702127659574468,0.7704918032786886,9,ckie9oj7d007d246ay8hqme94.jpeg,"(94, 61)",0.09016393442622953,517.0000000000001,"(7.0, 6.0, 18.0, 53.00000000000001)"
ckie9oj7d007d246ay8hqme94,train,8,0.23404255319148937,0.4754098360655738,0.10638297872340426,0.7868852459016393,8,ckie9oj7d007d246ay8hqme94.jpeg,"(94, 61)",0.08371119637251483,480.0,"(17.0, 5.000000000000002, 27.000000000000004, 53.00000000000001)"
ckie9oj7d007d246ay8hqme94,train,8,0.3351063829787234,0.4836065573770492,0.11702127659574468,0.7377049180327869,8,ckie9oj7d007d246ay8hqme94.jpeg,"(94, 61)",0.08632717125915591,495.0,"(26.0, 7.000000000000001, 37.0, 52.0)"
ckie9oj7d007d246ay8hqme94,train,0,0.44680851063829785,0.5491803278688525,0.10638297872340426,0.639344262295082,0,ckie9oj7d007d246ay8hqme94.jpeg,"(94, 61)",0.0680153470526683,390.0,"(36.99999999999999, 14.000000000000002, 47.0, 53.00000000000001)"
ckie9oj7d007d246ay8hqme94,train,19,0.5851063829787234,0.4836065573770492,0.10638297872340426,0.639344262295082,N,ckie9oj7d007d246ay8hqme94.jpeg,"(94, 61)",0.0680153470526683,390.0,"(50.0, 10.000000000000002, 60.0, 49.0)"
ckie9oj7d007d246ay8hqme94,train,21,0.675531914893617,0.5,0.09574468085106383,0.5737704918032788,S,ckie9oj7d007d246ay8hqme94.jpeg,"(94, 61)",0.05493547261946286,315.00000000000006,"(59.0, 12.999999999999998, 68.0, 48.0)"
ckie9oj7d007d246ay8hqme94,train,16,0.7819148936170213,0.49180327868852464,0.11702127659574468,0.6557377049180328,J,ckie9oj7d007d246ay8hqme94.jpeg,"(94, 61)",0.07673526334147193,440.00000000000006,"(68.0, 10.000000000000002, 79.0, 50.0)"
ckie9qk43007e246alurws1n7,train,9,0.12162162162162161,0.5058651026392962,0.10682110682110682,0.7419354838709677,9,ckie9qk43007e246alurws1n7.jpeg,"(777, 341)",0.07925436957695023,20999.0,"(52.99999999999999, 46.0, 136.0, 299.0)"
ckie9qk43007e246alurws1n7,train,8,0.2162162162162162,0.49853372434017595,0.09266409266409266,0.7390029325513197,8,ckie9qk43007e246alurws1n7.jpeg,"(777, 341)",0.0684790362209717,18144.0,"(132.0, 44.0, 203.99999999999997, 296.0)"
ckie9qk43007e246alurws1n7,train,8,0.3268983268983269,0.48826979472140764,0.1081081081081081,0.7360703812316716,8,ckie9qk43007e246alurws1n7.jpeg,"(777, 341)",0.07957517634936989,21084.0,"(211.99999999999997, 41.0, 296.0, 292.0)"
ckie9qk43007e246alurws1n7,train,0,0.4247104247104247,0.5425219941348973,0.09266409266409266,0.6334310850439883,0,ckie9qk43007e246alurws1n7.jpeg,"(777, 341)",0.05869631676083289,15552.0,"(294.0, 76.99999999999999, 366.0, 292.99999999999994)"
ckie9qk43007e246alurws1n7,train,19,0.5862290862290862,0.49560117302052786,0.0990990990990991,0.6744868035190615,N,ckie9qk43007e246alurws1n7.jpeg,"(777, 341)",0.06684103458297007,17709.999999999996,"(416.99999999999994, 54.00000000000001, 494.0, 284.0)"
ckie9qk43007e246alurws1n7,train,21,0.6879021879021879,0.5131964809384164,0.0990990990990991,0.6217008797653959,S,ckie9qk43007e246alurws1n7.jpeg,"(777, 341)",0.061609997093868066,16324.0,"(496.0, 69.0, 573.0000000000001, 281.0)"
ckie9qk43007e246alurws1n7,train,16,0.7908622908622909,0.48533724340175954,0.0990990990990991,0.6715542521994134,J,ckie9qk43007e246alurws1n7.jpeg,"(777, 341)",0.06655042138913106,17633.0,"(576.0, 51.000000000000014, 653.0, 280.0)"
ckie9udz1007g246axoibbu7n,train,4,0.07692307692307693,0.49999999999999994,0.1282051282051282,0.7551020408163265,4,ckie9udz1007g246axoibbu7n.jpeg,"(78, 49)",0.09680795395081108,370.0,"(1.0000000000000009, 5.999999999999998, 11.0, 42.99999999999999)"
ckie9udz1007g246axoibbu7n,train,0,0.1858974358974359,0.5510204081632653,0.11538461538461538,0.6530612244897959,0,ckie9udz1007g246axoibbu7n.jpeg,"(78, 49)",0.07535321821036106,287.99999999999994,"(10.000000000000002, 10.999999999999998, 19.0, 42.99999999999999)"
ckie9udz1007g246axoibbu7n,train,0,0.2948717948717949,0.5612244897959183,0.10256410256410256,0.673469387755102,0,ckie9udz1007g246axoibbu7n.jpeg,"(78, 49)",0.06907378335949764,264.0,"(19.0, 10.999999999999998, 27.0, 43.99999999999999)"
ckie9udz1007g246axoibbu7n,train,3,0.41025641025641024,0.4897959183673469,0.1282051282051282,0.7755102040816326,3,ckie9udz1007g246axoibbu7n.jpeg,"(78, 49)",0.09942438513867084,380.0,"(27.0, 5.0, 37.0, 43.0)"
ckie9udz1007g246axoibbu7n,train,22,0.5705128205128205,0.4591836734693877,0.11538461538461538,0.6326530612244897,T,ckie9udz1007g246axoibbu7n.jpeg,"(78, 49)",0.07299843014128728,278.99999999999994,"(40.0, 7.0, 49.0, 38.0)"
ckie9udz1007g246axoibbu7n,train,15,0.6794871794871795,0.4591836734693877,0.1282051282051282,0.6326530612244897,H,ckie9udz1007g246axoibbu7n.jpeg,"(78, 49)",0.08110936682365252,309.99999999999994,"(48.0, 7.0, 58.0, 38.0)"
ckie9udz1007g246axoibbu7n,train,16,0.7884615384615384,0.44897959183673464,0.11538461538461538,0.6530612244897959,J,ckie9udz1007g246axoibbu7n.jpeg,"(78, 49)",0.07535321821036106,287.99999999999994,"(57.0, 5.999999999999998, 66.0, 38.0)"
ckie9y0ic007h246awz336krv,train,3,0.18181818181818182,0.5555555555555556,0.15584415584415584,0.6944444444444444,3,ckie9y0ic007h246awz336krv.jpeg,"(77, 72)",0.10822510822510822,600.0,"(8.0, 15.000000000000004, 19.999999999999996, 65.0)"
ckie9y0ic007h246awz336krv,train,0,0.29870129870129875,0.5833333333333333,0.1038961038961039,0.5555555555555556,0,ckie9y0ic007h246awz336krv.jpeg,"(77, 72)",0.05772005772005773,320.0,"(19.000000000000004, 21.999999999999993, 27.000000000000004, 61.99999999999999)"
ckie9y0ic007h246awz336krv,train,16,0.5974025974025975,0.4722222222222222,0.12987012987012989,0.5833333333333333,J,ckie9y0ic007h246awz336krv.jpeg,"(77, 72)",0.07575757575757576,420.0,"(41.00000000000001, 13.000000000000002, 51.00000000000001, 55.0)"
ckie9y0ic007h246awz336krv,train,16,0.7922077922077922,0.4444444444444444,0.1038961038961039,0.5555555555555556,J,ckie9y0ic007h246awz336krv.jpeg,"(77, 72)",0.05772005772005773,320.0,"(57.0, 11.999999999999996, 65.0, 52.0)"
ckie9y0ic007h246awz336krv,train,12,0.7012987012987013,0.4722222222222222,0.12987012987012989,0.5277777777777778,D,ckie9y0ic007h246awz336krv.jpeg,"(77, 72)",0.06854256854256856,380.00000000000006,"(49.0, 14.999999999999998, 59.0, 53.0)"
ckie9zzv2007i246at7evi5h5,train,6,0.15000000000000002,0.5217391304347826,0.1,0.8260869565217391,6,ckie9zzv2007i246at7evi5h5.jpeg,"(80, 46)",0.08260869565217392,304.0,"(8.000000000000002, 4.999999999999999, 16.0, 43.0)"
ckie9zzv2007i246at7evi5h5,train,3,0.23750000000000002,0.4782608695652174,0.1,0.7391304347826086,3,ckie9zzv2007i246at7evi5h5.jpeg,"(80, 46)",0.07391304347826087,272.0,"(15.0, 5.000000000000002, 23.000000000000004, 39.0)"
ckie9zzv2007i246at7evi5h5,train,8,0.35625,0.4782608695652174,0.08750000000000001,0.7391304347826086,8,ckie9zzv2007i246at7evi5h5.jpeg,"(80, 46)",0.06467391304347826,238.00000000000003,"(25.0, 5.000000000000002, 32.0, 39.0)"
ckie9zzv2007i246at7evi5h5,train,9,0.4625,0.5108695652173912,0.1,0.7608695652173912,9,ckie9zzv2007i246at7evi5h5.jpeg,"(80, 46)",0.07608695652173914,280.0,"(33.0, 5.999999999999998, 41.00000000000001, 41.0)"
ckie9zzv2007i246at7evi5h5,train,11,0.58125,0.5434782608695652,0.1125,0.6956521739130435,B,ckie9zzv2007i246at7evi5h5.jpeg,"(80, 46)",0.0782608695652174,288.0,"(42.0, 9.0, 51.00000000000001, 41.0)"
ckie9zzv2007i246at7evi5h5,train,24,0.68125,0.5543478260869565,0.1125,0.7608695652173912,V,ckie9zzv2007i246at7evi5h5.jpeg,"(80, 46)",0.08559782608695651,315.0,"(50.0, 8.000000000000002, 59.0, 43.0)"
ckie9zzv2007i246at7evi5h5,train,16,0.8,0.4782608695652174,0.125,0.6521739130434783,J,ckie9zzv2007i246at7evi5h5.jpeg,"(80, 46)",0.08152173913043478,300.0,"(59.0, 7.0, 69.0, 37.0)"
ckiea1gye007j246ax6j7sx3m,train,4,0.10935672514619883,0.5595533498759305,0.09005847953216374,0.652605459057072,4,ckiea1gye007j246ax6j7sx3m.jpeg,"(855, 403)",0.05877265537706964,20251.0,"(55.0, 93.99999999999999, 132.0, 357.0)"
ckiea1gye007j246ax6j7sx3m,train,8,0.21169590643274855,0.5359801488833746,0.09590643274853801,0.6501240694789082,8,ckiea1gye007j246ax6j7sx3m.jpeg,"(855, 403)",0.062351080347684766,21484.0,"(140.00000000000003, 84.99999999999997, 222.00000000000003, 347.0)"
ckiea1gye007j246ax6j7sx3m,train,7,0.3175438596491228,0.5235732009925558,0.1064327485380117,0.6799007444168734,7,ckiea1gye007j246ax6j7sx3m.jpeg,"(855, 403)",0.07236370496132805,24934.0,"(226.0, 73.99999999999999, 317.0, 348.0)"
ckiea1gye007j246ax6j7sx3m,train,5,0.41754385964912283,0.5471464019851117,0.10994152046783626,0.6377171215880894,5,ckiea1gye007j246ax6j7sx3m.jpeg,"(855, 403)",0.07011158997576655,24158.0,"(310.00000000000006, 92.0, 404.0, 349.0)"
ckiea1gye007j246ax6j7sx3m,train,23,0.5508771929824562,0.5,0.0935672514619883,0.5632754342431762,U,ckiea1gye007j246ax6j7sx3m.jpeg,"(855, 403)",0.05270413419819192,18160.0,"(431.00000000000006, 88.0, 511.00000000000006, 315.0)"
ckiea1gye007j246ax6j7sx3m,train,22,0.6485380116959064,0.47890818858560796,0.08070175438596491,0.5607940446650124,T,ckiea1gye007j246ax6j7sx3m.jpeg,"(855, 403)",0.04525706325366766,15593.999999999998,"(520.0, 80.00000000000001, 589.0, 306.0)"
ckiea1gye007j246ax6j7sx3m,train,10,0.735672514619883,0.47766749379652607,0.07953216374269007,0.543424317617866,A,ckiea1gye007j246ax6j7sx3m.jpeg,"(855, 403)",0.04321971181054374,14892.0,"(595.0, 83.0, 663.0, 302.0)"
ckiea2oi4007k246aioc0rrt4,train,7,0.12460443037974683,0.7189189189189189,0.05775316455696203,0.35315315315315315,7,ckiea2oi4007k246aioc0rrt4.jpeg,"(1264, 555)",0.020395712167864066,14308.0,"(121.0, 301.0, 193.99999999999997, 497.0)"
ckiea2oi4007k246aioc0rrt4,train,2,0.216376582278481,0.6765765765765765,0.05300632911392405,0.34774774774774775,2,ckiea2oi4007k246aioc0rrt4.jpeg,"(1264, 555)",0.018432831565742956,12931.0,"(239.99999999999997, 279.0, 307.0, 472.0)"
ckiea2oi4007k246aioc0rrt4,train,7,0.31052215189873417,0.6333333333333333,0.049841772151898736,0.35135135135135137,7,ckiea2oi4007k246aioc0rrt4.jpeg,"(1264, 555)",0.017511973999315773,12285.0,"(360.99999999999994, 254.0, 424.0, 449.0)"
ckiea2oi4007k246aioc0rrt4,train,9,0.3924050632911392,0.5882882882882883,0.05063291139240506,0.35135135135135137,9,ckiea2oi4007k246aioc0rrt4.jpeg,"(1264, 555)",0.017789941840574752,12480.0,"(463.99999999999994, 229.0, 528.0, 424.0)"
ckiea2oi4007k246aioc0rrt4,train,10,0.7108386075949367,0.40450450450450454,0.05458860759493671,0.33693693693693694,A,ckiea2oi4007k246aioc0rrt4.jpeg,"(1264, 555)",0.018392918234690386,12903.0,"(864.0, 131.00000000000003, 932.9999999999999, 318.0)"
ckiea2oi4007k246aioc0rrt4,train,10,0.7911392405063291,0.34954954954954953,0.05063291139240506,0.33513513513513515,A,ckiea2oi4007k246aioc0rrt4.jpeg,"(1264, 555)",0.016968867601778993,11904.0,"(968.0, 100.99999999999999, 1032.0, 287.0)"
ckiea2oi4007k246aioc0rrt4,train,10,0.8694620253164557,0.2891891891891892,0.058544303797468354,0.34774774774774775,A,ckiea2oi4007k246aioc0rrt4.jpeg,"(1264, 555)",0.020358649789029536,14282.0,"(1062.0, 63.99999999999999, 1136.0, 257.0)"
ckiea5qwu007m246a7cxlw59k,train,4,0.14189189189189189,0.5487804878048781,0.12162162162162163,0.6585365853658537,4,ckiea5qwu007m246a7cxlw59k.jpeg,"(74, 41)",0.08009228740936059,243.0,"(5.999999999999999, 9.000000000000002, 14.999999999999998, 36.00000000000001)"
ckiea5qwu007m246a7cxlw59k,train,6,0.24324324324324326,0.5365853658536586,0.10810810810810811,0.6341463414634146,6,ckiea5qwu007m246a7cxlw59k.jpeg,"(74, 41)",0.06855636123928807,208.0,"(14.0, 9.000000000000002, 22.0, 35.00000000000001)"
ckiea5qwu007m246a7cxlw59k,train,2,0.3445945945945946,0.524390243902439,0.12162162162162163,0.6585365853658537,2,ckiea5qwu007m246a7cxlw59k.jpeg,"(74, 41)",0.08009228740936059,243.0,"(21.000000000000004, 8.0, 30.0, 35.00000000000001)"
ckiea5qwu007m246a7cxlw59k,train,17,0.5270270270270271,0.475609756097561,0.10810810810810811,0.5121951219512195,K,ckiea5qwu007m246a7cxlw59k.jpeg,"(74, 41)",0.05537244561634806,168.0,"(35.00000000000001, 9.000000000000002, 43.00000000000001, 30.0)"
ckiea5qwu007m246a7cxlw59k,train,22,0.6216216216216217,0.5,0.10810810810810811,0.5121951219512195,T,ckiea5qwu007m246a7cxlw59k.jpeg,"(74, 41)",0.05537244561634806,168.0,"(42.00000000000001, 10.0, 50.00000000000001, 31.0)"
ckiea5qwu007m246a7cxlw59k,train,24,0.7297297297297298,0.5,0.13513513513513514,0.5609756097560976,V,ckiea5qwu007m246a7cxlw59k.jpeg,"(74, 41)",0.07580751483190509,230.00000000000003,"(49.00000000000001, 8.999999999999998, 59.00000000000001, 32.0)"
